what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579084799
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579095026
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579113096
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579113190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579161987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579214543
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579224929
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579227838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319579252427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319579253111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579289552
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579289737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579306094
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579306371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579306618
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1319579376067
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1319579376115
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1319579376123
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1319579376134
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1319579376307
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1319579376309
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1319579376780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579395939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579399235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319579400745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579402812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579407229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579408409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579413044
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319579425050
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1319579425207
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1319579427873
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319579429485
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1319579430817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579435913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579436738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579438905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579453950
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319579453960
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579491393
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579493970
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1319579494096
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1319579494224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319579507251
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319579509510
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1319579509701
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319579513254
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1319579515984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579524500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579526297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579527619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579549038
opened,editor,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.editor",1319579552707
activated,editor,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.editor",1319579552796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319579555989
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579556291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319579556500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579560056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579616306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579618772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579619194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579620521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319579621261
